X,Y,id,left,top,right,bottom,row_index,col_index
296714.306578558,1607680.33248061,6667,296714.306578558,1607680.33248061,296814.306578558,1607780.33248061,320,19
296814.306578558,1625580.33248061,6822,296814.306578558,1625580.33248061,296914.306578558,1625680.33248061,141,20
296814.306578558,1623580.33248061,6842,296814.306578558,1623580.33248061,296914.306578558,1623680.33248061,161,20
296814.306578558,1623180.33248061,6846,296814.306578558,1623180.33248061,296914.306578558,1623280.33248061,165,20
296814.306578558,1622980.33248061,6848,296814.306578558,1622980.33248061,296914.306578558,1623080.33248061,167,20
296814.306578558,1619080.33248061,6887,296814.306578558,1619080.33248061,296914.306578558,1619180.33248061,206,20
296814.306578558,1618580.33248061,6892,296814.306578558,1618580.33248061,296914.306578558,1618680.33248061,211,20
296814.306578558,1617280.33248061,6905,296814.306578558,1617280.33248061,296914.306578558,1617380.33248061,224,20
296814.306578558,1617180.33248061,6906,296814.306578558,1617180.33248061,296914.306578558,1617280.33248061,225,20
296814.306578558,1616980.33248061,6908,296814.306578558,1616980.33248061,296914.306578558,1617080.33248061,227,20
296814.306578558,1615780.33248061,6920,296814.306578558,1615780.33248061,296914.306578558,1615880.33248061,239,20
296814.306578558,1615580.33248061,6922,296814.306578558,1615580.33248061,296914.306578558,1615680.33248061,241,20
296814.306578558,1613980.33248061,6938,296814.306578558,1613980.33248061,296914.306578558,1614080.33248061,257,20
296814.306578558,1613580.33248061,6942,296814.306578558,1613580.33248061,296914.306578558,1613680.33248061,261,20
296814.306578558,1612580.33248061,6952,296814.306578558,1612580.33248061,296914.306578558,1612680.33248061,271,20
296814.306578558,1609280.33248061,6985,296814.306578558,1609280.33248061,296914.306578558,1609380.33248061,304,20
296814.306578558,1609180.33248061,6986,296814.306578558,1609180.33248061,296914.306578558,1609280.33248061,305,20
296814.306578558,1608480.33248061,6993,296814.306578558,1608480.33248061,296914.306578558,1608580.33248061,312,20
296814.306578558,1607980.33248061,6998,296814.306578558,1607980.33248061,296914.306578558,1608080.33248061,317,20
296814.306578558,1607480.33248061,7003,296814.306578558,1607480.33248061,296914.306578558,1607580.33248061,322,20
